Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
271.016,TraderOne,Tick,1553,1510,43,-43,152400,153000,26730,-90330,-103230,OK
271.204,TraderOne,Tick,1563,1510,53,-53,152600,153000,27035,-86635,-102535,OK
271.454,TraderOne,Tick,1563,1520,43,-43,152700,153300,26882,-93482,-106382,OK
271.704,TraderOne,Tick,1573,1530,43,-53,153000,153700,27035,1441365,-108535,OK
271.985,TraderOne,Tick,1573,1530,43,-43,153300,153600,27035,-96635,-109535,OK
272.282,TraderOne,Tick,1583,1530,53,-53,153100,153600,26882,-91482,-107382,OK
272.563,TraderOne,Tick,1583,1540,43,-43,153600,153600,27188,-95788,-95788,OK
272.766,TraderOne,Tick,1593,1540,53,-53,152800,153600,27035,-92635,-108535,OK
273.0,TraderOne,Tick,1593,1540,53,-53,152800,153600,27035,-92635,-108535,OK
273.25,TraderOne,Tick,1593,1540,53,-53,152800,153600,27035,-92635,-108535,OK
273.516,TraderOne,Tick,1603,1540,63,-63,152600,153600,26882,-87482,-106382,OK
273.735,TraderOne,Tick,1603,1550,53,-53,152700,153600,27187,-93787,-109687,OK
274.0,TraderOne,Tick,1603,1560,43,-43,153800,153600,27034,-97634,-89034,OK
274.219,TraderOne,Tick,1603,1560,43,-43,153800,153600,27034,-97634,-89034,OK
274.547,TraderOne,Tick,1603,1560,43,-43,153800,152900,27034,-97634,-84734,OK
274.766,TraderOne,Tick,1603,1570,33,-33,152500,152900,27339,-101939,-111839,OK
274.954,TraderOne,Tick,1603,1570,33,-33,152500,152900,27339,-101939,-111839,OK
275.204,TraderOne,Tick,1613,1580,33,-23,152300,152700,27492,-1629092,-111992,OK
275.547,TraderOne,Tick,1613,1589,24,-24,152500,152700,27355,-106455,-111255,OK
275.75,TraderOne,Tick,1613,1589,24,-24,152500,152700,27355,-106455,-111255,OK
276.016,TraderOne,Tick,1613,1589,24,-24,152500,152700,27355,-106455,-111255,OK
276.25,TraderOne,Tick,1613,1589,24,-24,152500,153000,27355,-106455,-113655,OK
276.485,TraderOne,Tick,1613,1589,24,-24,152500,153100,27355,-106455,-113655,OK
276.75,TraderOne,Tick,1613,1589,24,-24,152500,153100,27355,-106455,-113655,OK
277.047,TraderOne,Tick,1623,1589,34,-34,152400,153100,27202,-105302,-115502,OK
277.25,TraderOne,Tick,1623,1589,34,-34,152400,153100,27202,-105302,-115502,OK
277.547,TraderOne,Tick,1623,1589,34,-34,152400,152900,27202,-105302,-115502,OK
277.797,TraderOne,Tick,1623,1589,34,-34,152400,152900,27202,-105302,-115502,OK
278.0,TraderOne,Tick,1623,1589,34,-34,152400,152900,27202,-105302,-115502,OK
278.204,TraderOne,Tick,1623,1589,34,-34,152400,152900,27202,-105302,-115502,OK
278.485,TraderOne,Tick,1623,1589,34,-34,152400,153000,27202,-105302,-115502,OK
278.766,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
279.0,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
279.297,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
279.5,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
279.75,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
280.032,TraderOne,Tick,1623,1599,24,-24,152800,153200,27049,-111149,-118349,OK
280.25,TraderOne,Tick,1623,1599,24,-24,152800,153000,27049,-111149,-115949,OK
280.547,TraderOne,Tick,1623,1609,14,-14,152800,152800,27355,-113455,-113455,OK
280.719,TraderOne,Tick,1623,1619,4,-4,152800,152800,27661,-113761,-113761,OK
280.969,TraderOne,Tick,1623,1619,4,-4,152800,152600,27661,-113761,-112961,OK
281.204,TraderOne,Tick,1623,1629,-6,6,152800,152600,27967,-113067,-114267,OK
281.532,TraderOne,Tick,1623,1639,-16,16,152800,152700,28273,-112373,-113973,OK
281.797,TraderOne,Tick,1623,1639,-16,16,152800,152700,28273,-112373,-113973,OK
282.032,TraderOne,Tick,1623,1639,-16,16,152800,152700,28273,-112373,-113973,OK
282.297,TraderOne,Tick,1633,1639,-6,6,152300,152700,28120,-114220,-112420,OK
282.5,TraderOne,Tick,1633,1639,-6,6,152300,152700,28120,-114220,-112420,OK
282.75,TraderOne,Tick,1633,1639,-6,6,152300,152800,28120,-114220,-112420,OK
282.954,TraderOne,Tick,1633,1639,-6,6,152300,152800,28120,-114220,-112420,OK
283.219,TraderOne,Tick,1633,1639,-6,6,152300,152800,28120,-114220,-112420,OK
283.5,TraderOne,Tick,1633,1639,-6,6,152300,152800,28120,-114220,-112420,OK
283.797,TraderOne,Tick,1643,1639,4,-4,152300,152800,27967,-115067,-116267,OK
283.985,TraderOne,Tick,1643,1639,4,-4,152300,152800,27967,-115067,-116267,OK
284.266,TraderOne,Tick,1643,1649,-6,6,153400,152800,27814,-114914,-116714,OK
284.454,TraderOne,Tick,1643,1649,-6,6,153400,152800,27814,-114914,-116714,OK
284.797,TraderOne,Tick,1653,1649,4,-4,152400,152800,27661,-115761,-116961,OK
285.0,TraderOne,Tick,1653,1649,4,-4,152400,153100,27661,-115761,-116961,OK
285.282,TraderOne,Tick,1662,1649,13,-13,153100,153500,27523,-112923,-116823,OK
285.5,TraderOne,Tick,1662,1659,3,-3,153900,153500,27370,-115770,-114870,OK
285.766,TraderOne,Tick,1662,1659,3,-3,153900,153500,27370,-115770,-114870,OK
286.016,TraderOne,Tick,1662,1659,3,-3,153900,153800,27370,-115770,-115470,OK
286.266,TraderOne,Tick,1662,1659,3,-3,153900,153600,27370,-115770,-114870,OK
286.532,TraderOne,Tick,1662,1659,3,-3,153900,153600,27370,-115770,-114870,OK
286.782,TraderOne,Tick,1662,1659,3,-3,153900,153600,27370,-115770,-114870,OK
287.032,TraderOne,Tick,1662,1669,-7,7,153900,153600,27216,-115616,-117716,OK
287.297,TraderOne,Tick,1662,1669,-7,7,153900,153500,27216,-115616,-117716,OK
287.547,TraderOne,Tick,1667,1669,-2,2,153600,153600,27139,-116039,-116039,OK
287.75,TraderOne,Tick,1667,1669,-2,2,153600,153600,27139,-116039,-116039,OK
288.032,TraderOne,Tick,1667,1669,-2,2,153600,153600,27139,-116039,-116039,OK
288.235,TraderOne,Tick,1667,1669,-2,2,153600,153600,27139,-116039,-116039,OK
288.516,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
288.704,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
289.063,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
289.25,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
289.454,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
289.735,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
289.969,TraderOne,Tick,1667,1669,-2,2,153600,153400,27139,-116039,-116439,OK
290.266,TraderOne,Tick,1667,1669,-2,2,153600,153500,27139,-116039,-116239,OK
290.454,TraderOne,Tick,1671,1669,2,-2,153600,153500,27078,-116378,-116178,OK
290.75,TraderOne,Tick,1671,1669,2,-2,153400,153500,27078,-116378,-116578,OK
291.0,TraderOne,Tick,1675,1679,-4,4,153400,153500,26863,-116163,-115763,OK
291.297,TraderOne,Tick,1675,1679,-4,4,153400,153500,26863,-116163,-115763,OK
291.516,TraderOne,Tick,1675,1689,-14,14,153900,153500,26709,-115009,-119209,OK
291.797,TraderOne,Tick,1675,1689,-14,14,153900,153500,26709,-115009,-119209,OK
292.0,TraderOne,Tick,1675,1689,-14,14,153900,153500,26709,-115009,-119209,OK
292.297,TraderOne,Tick,1675,1689,-14,14,153900,153500,26709,-115009,-119209,OK
292.5,TraderOne,Tick,1675,1699,-24,24,153900,153500,26555,-112855,-120055,OK
292.719,TraderOne,Tick,1675,1709,-34,34,153900,153600,26863,-110163,-120363,OK
293.0,TraderOne,Tick,1675,1709,-34,34,153900,153600,26863,-110163,-120363,OK
293.297,TraderOne,Tick,1675,1709,-34,34,153900,153600,26863,-110163,-120363,OK
293.5,TraderOne,Tick,1675,1709,-34,34,153900,153400,26863,-110163,-120363,OK
293.797,TraderOne,Tick,1675,1709,-34,34,153900,153400,26863,-110163,-120363,OK
293.985,TraderOne,Tick,1675,1719,-44,44,153900,153400,27171,-106471,-119671,OK
294.204,TraderOne,Tick,1675,1719,-44,44,153900,153400,27171,-106471,-119671,OK
294.563,TraderOne,Tick,1675,1719,-44,44,154000,153400,27171,-106471,-119671,OK
294.782,TraderOne,Tick,1675,1719,-44,44,154000,153400,27171,-106471,-119671,OK
294.954,TraderOne,Tick,1675,1719,-44,44,154000,153500,27171,-106471,-119671,OK
295.297,TraderOne,Tick,1685,1719,-34,34,154000,153500,27479,-111779,-121979,OK
295.469,TraderOne,Tick,1690,1719,-29,34,153900,153500,27402,-881202,-122402,OK
295.735,TraderOne,Tick,1690,1719,-29,29,153900,153500,27402,-113702,-122402,OK
296.0,TraderOne,Tick,1690,1719,-29,29,153900,153500,27402,-113702,-122402,OK
296.235,TraderOne,Tick,1690,1719,-29,29,153900,153500,27402,-113702,-122402,OK
296.547,TraderOne,Tick,1690,1719,-29,29,153900,153400,27402,-113702,-122402,OK
296.797,TraderOne,Tick,1690,1729,-39,39,153800,153400,27710,-111010,-122710,OK
297.0,TraderOne,Tick,1690,1729,-39,39,153800,153400,27710,-111010,-122710,OK
297.219,TraderOne,Tick,1690,1739,-49,49,153800,153200,28018,-107318,-122018,OK
297.516,TraderOne,Tick,1690,1739,-49,49,153800,153300,28018,-107318,-122018,OK
297.813,TraderOne,Tick,1690,1739,-49,49,153800,153300,28018,-107318,-122018,OK
298.016,TraderOne,Tick,1700,1739,-39,39,153800,153500,28326,-111626,-123326,OK
298.219,TraderOne,Tick,1710,1739,-29,29,153100,153600,28172,-114472,-105772,OK
298.485,TraderOne,Tick,1720,1739,-19,19,153100,153600,28478,-109778,-104078,OK
298.782,TraderOne,Tick,1730,1739,-9,9,153100,153600,28784,-105084,-102384,OK
298.985,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
299.25,TraderOne,Tick,1733,1739,-6,6,153100,153400,28876,-103976,-102176,OK
299.5,TraderOne,Tick,1733,1739,-6,6,153100,153400,28876,-103976,-102176,OK
299.782,TraderOne,Tick,1733,1739,-6,6,153100,153500,28876,-103976,-102176,OK
300.0,TraderOne,Tick,1733,1739,-6,6,153100,153700,28876,-103976,-102176,OK
300.266,TraderOne,Tick,1733,1739,-6,6,153100,153700,28876,-103976,-102176,OK
300.454,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
300.75,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
300.954,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
301.266,TraderOne,Tick,1733,1739,-6,6,153100,153700,28876,-103976,-102176,OK
301.5,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
301.75,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
302.0,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
302.235,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
302.547,TraderOne,Tick,1733,1739,-6,6,153100,153600,28876,-103976,-102176,OK
302.75,TraderOne,Tick,1743,1739,4,-4,153300,153600,28722,-105822,-107022,OK
302.985,TraderOne,Tick,1743,1749,-6,6,153700,153500,29029,-106129,-107329,OK
303.204,TraderOne,Tick,1753,1759,-6,6,153000,153300,29182,-108282,-106482,OK
303.547,TraderOne,Tick,1753,1759,-6,6,153000,153400,29182,-108282,-106482,OK
303.719,TraderOne,Tick,1753,1759,-6,6,153000,153400,29182,-108282,-106482,OK
304.047,TraderOne,Tick,1753,1759,-6,6,153000,153400,29182,-108282,-106482,OK
304.219,TraderOne,Tick,1753,1769,-16,16,154000,153200,29028,-105128,-109928,OK
304.469,TraderOne,Tick,1753,1769,-16,16,154000,153100,29028,-105128,-109928,OK
304.735,TraderOne,Tick,1753,1769,-16,16,154000,153100,29028,-105128,-109928,OK
305.0,TraderOne,Tick,1763,1779,-16,16,152500,152900,28722,-103822,-99022,OK
305.25,TraderOne,Tick,1763,1779,-16,16,152500,152900,28722,-103822,-99022,OK
305.547,TraderOne,Tick,1763,1779,-16,16,152500,152900,28722,-103822,-99022,OK
305.766,TraderOne,Tick,1763,1779,-16,16,152500,152800,28722,-103822,-99022,OK
306.0,TraderOne,Tick,1763,1779,-16,16,152500,152800,28722,-103822,-99022,OK
306.204,TraderOne,Tick,1763,1779,-16,16,152500,152800,28722,-103822,-99022,OK
306.454,TraderOne,Tick,1773,1779,-6,16,152500,152600,28569,-1631669,-105069,OK
306.797,TraderOne,Tick,1773,1779,-6,6,152500,152600,28569,-106669,-106069,OK
306.969,TraderOne,Tick,1773,1779,-6,6,152500,152600,28569,-106669,-106069,OK
307.313,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
307.516,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
307.75,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
308.0,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
308.297,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
308.469,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
308.704,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
308.954,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
309.204,TraderOne,Tick,1773,1779,-6,6,152500,152900,28569,-106669,-104869,OK
309.5,TraderOne,Tick,1783,1789,-6,6,152600,153200,28722,-106822,-105022,OK
309.782,TraderOne,Tick,1783,1789,-6,6,152600,153200,28722,-106822,-105022,OK
309.954,TraderOne,Tick,1783,1789,-6,6,152600,153400,28722,-106822,-105022,OK
310.235,TraderOne,Tick,1783,1796,-13,13,153600,153800,28614,-109514,-106914,OK
310.547,TraderOne,Tick,1793,1796,-3,3,153800,154200,28922,-107822,-106922,OK
310.797,TraderOne,Tick,1803,1796,7,-7,153800,154200,29230,-106130,-108230,OK
311.047,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
311.313,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
311.547,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
311.75,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
312.047,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
312.25,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
312.532,TraderOne,Tick,1813,1796,17,-17,154100,154200,29538,-104438,-106138,OK
312.782,TraderOne,Tick,1823,1796,27,-27,153600,154200,29846,-103746,-111846,OK
313.032,TraderOne,Tick,1823,1796,27,-27,153600,154200,29846,-103746,-111846,OK
313.282,TraderOne,Tick,1823,1796,27,-27,153600,154300,29846,-103746,-111846,OK
313.5,TraderOne,Tick,1823,1806,17,-17,154500,154300,29692,-104592,-101192,OK
313.766,TraderOne,Tick,1823,1806,17,-17,154500,154300,29692,-104592,-101192,OK
314.047,TraderOne,Tick,1823,1806,17,-17,154500,154300,29692,-104592,-101192,OK
314.266,TraderOne,Tick,1823,1806,17,-17,154500,154300,29692,-104592,-101192,OK
314.5,TraderOne,Tick,1823,1806,17,-17,154500,154300,29692,-104592,-101192,OK
314.782,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
314.969,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
315.204,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
315.5,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
315.704,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
316.032,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
316.219,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
316.485,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
316.797,TraderOne,Tick,1823,1816,7,-7,154500,154300,29538,-105438,-104038,OK
316.969,TraderOne,Tick,1833,1816,17,-17,154200,154300,29384,-104284,-105984,OK
317.204,TraderOne,Tick,1833,1826,7,-7,154300,154200,29693,-104593,-103893,OK
317.5,TraderOne,Tick,1833,1836,-3,3,154500,154200,30002,-104902,-105802,OK
317.735,TraderOne,Tick,1833,1846,-13,13,154300,154200,30311,-104211,-105511,OK
317.985,TraderOne,Tick,1833,1856,-23,23,154300,154200,30620,-102520,-104820,OK
318.204,TraderOne,Tick,1833,1856,-23,23,154300,154200,30620,-102520,-104820,OK
318.469,TraderOne,Tick,1833,1866,-33,33,154300,153800,30929,-99829,-109729,OK
318.797,TraderOne,Tick,1833,1876,-43,43,154400,153800,31238,-96138,-109038,OK
318.969,TraderOne,Tick,1833,1876,-43,43,154400,153800,31238,-96138,-109038,OK
319.25,TraderOne,Tick,1833,1876,-43,43,154300,153800,31238,-96138,-109038,OK
319.516,TraderOne,Tick,1833,1876,-43,43,154300,153800,31238,-96138,-109038,OK
319.782,TraderOne,Tick,1833,1876,-43,43,154300,153700,31238,-96138,-109038,OK
319.954,TraderOne,Tick,1833,1886,-53,44,154400,153700,31130,1293170,-106030,OK
320.25,TraderOne,Tick,1833,1886,-53,53,154400,153700,31130,-91030,-106930,OK
320.454,TraderOne,Tick,1833,1886,-53,53,154400,153900,31130,-91030,-106930,OK
320.75,TraderOne,Tick,1843,1886,-43,43,154400,153900,31439,-97339,-110239,OK
320.954,TraderOne,Tick,1843,1886,-43,43,154400,153900,31439,-97339,-110239,OK
321.266,TraderOne,Tick,1843,1889,-46,43,154400,153900,31393,365907,-109593,OK
321.5,TraderOne,Tick,1843,1889,-46,46,154400,153900,31393,-95793,-109593,OK
321.719,TraderOne,Tick,1853,1889,-36,36,154400,153800,31702,-102102,-112902,OK
321.985,TraderOne,Tick,1853,1899,-46,46,154200,153800,32010,-97410,-111210,OK
322.204,TraderOne,Tick,1853,1899,-46,46,154200,153800,32010,-97410,-111210,OK
322.5,TraderOne,Tick,1853,1909,-56,56,154200,153800,32318,-92718,-109518,OK
322.704,TraderOne,Tick,1863,1909,-46,46,154200,153800,32626,-99026,-112826,OK
323.0,TraderOne,Tick,1863,1909,-46,46,154200,153800,32626,-99026,-112826,OK
323.282,TraderOne,Tick,1863,1919,-56,56,154400,153800,32472,-93872,-110672,OK
323.516,TraderOne,Tick,1863,1919,-56,56,154400,153800,32472,-93872,-110672,OK
323.735,TraderOne,Tick,1873,1919,-46,46,154400,153800,32318,-100718,-114518,OK
324.0,TraderOne,Tick,1873,1919,-46,46,154400,153800,32318,-100718,-114518,OK
324.25,TraderOne,Tick,1873,1919,-46,46,154400,153800,32318,-100718,-114518,OK
324.547,TraderOne,Tick,1883,1919,-36,36,153900,153800,32164,-105564,-109164,OK
324.719,TraderOne,Tick,1883,1919,-36,36,153900,153800,32164,-105564,-109164,OK
324.985,TraderOne,Tick,1883,1919,-36,36,153900,153800,32164,-105564,-109164,OK
325.297,TraderOne,Tick,1883,1919,-36,36,153900,153600,32164,-105564,-116364,OK
325.547,TraderOne,Tick,1883,1919,-36,36,153900,153600,32164,-105564,-116364,OK
325.704,TraderOne,Tick,1883,1919,-36,36,153900,153600,32164,-105564,-116364,OK
326.032,TraderOne,Tick,1893,1919,-26,26,153000,153600,32010,-109410,-101610,OK
326.219,TraderOne,Tick,1893,1919,-26,26,153000,153600,32010,-109410,-101610,OK
326.5,TraderOne,Tick,1893,1919,-26,26,153000,153500,32010,-109410,-101610,OK
326.782,TraderOne,Tick,1893,1919,-26,26,153000,153500,32010,-109410,-101610,OK
326.954,TraderOne,Tick,1893,1919,-26,26,153000,153400,32010,-109410,-101610,OK
327.266,TraderOne,Tick,1893,1919,-26,26,153000,153400,32010,-109410,-101610,OK
327.563,TraderOne,Tick,1893,1928,-35,35,153800,153400,31872,-106572,-117072,OK
327.735,TraderOne,Tick,1893,1938,-45,45,154000,153400,31718,-101418,-114918,OK
328.032,TraderOne,Tick,1893,1948,-55,55,154000,153400,31564,-96264,-112764,OK
328.297,TraderOne,Tick,1903,1948,-45,45,152900,153400,31410,-101110,-87610,OK
328.532,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
328.735,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
328.954,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
329.219,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
329.5,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
329.813,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
330.047,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
330.266,TraderOne,Tick,1913,1948,-35,35,154000,153400,31718,-106418,-116918,OK
330.516,TraderOne,Tick,1913,1958,-45,35,154000,153500,31564,1432736,-115764,OK
330.766,TraderOne,Tick,1913,1958,-45,45,154000,153500,31564,-103264,-116764,OK
331.016,TraderOne,Tick,1913,1958,-45,45,154000,153500,31564,-103264,-116764,OK
331.297,TraderOne,Tick,1913,1958,-45,45,154000,153400,31564,-103264,-116764,OK
331.516,TraderOne,Tick,1913,1958,-45,45,154000,153400,31564,-103264,-116764,OK
331.719,TraderOne,Tick,1923,1958,-35,35,152900,153400,31410,-108110,-97610,OK
332.0,TraderOne,Tick,1923,1958,-35,35,152900,153400,31410,-108110,-97610,OK
332.235,TraderOne,Tick,1923,1958,-35,35,152900,153400,31410,-108110,-97610,OK
332.5,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
332.766,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
332.985,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
333.25,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
333.5,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
333.797,TraderOne,Tick,1923,1968,-45,45,154000,153400,31256,-102956,-116456,OK
334.016,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
334.266,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
334.469,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
334.704,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
335.047,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
335.235,TraderOne,Tick,1923,1968,-45,45,154000,153200,31256,-102956,-116456,OK
335.547,TraderOne,Tick,1923,1978,-55,55,154000,153200,31102,-97802,-114302,OK
335.704,TraderOne,Tick,1933,1978,-45,45,152800,153200,30948,-103648,-90148,OK
336.0,TraderOne,Tick,1933,1978,-45,45,152800,153200,30948,-103648,-90148,OK
336.25,TraderOne,Tick,1933,1978,-45,45,152800,153200,30948,-103648,-90148,OK
336.547,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
336.766,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
336.969,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
337.235,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
337.547,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
337.719,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
337.985,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
338.297,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
338.485,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
338.782,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
338.954,TraderOne,Tick,1933,1978,-45,45,153800,153300,30948,-103648,-117148,OK
339.235,TraderOne,Tick,1933,1988,-55,55,154000,153300,30794,-98494,-114994,OK
339.454,TraderOne,Tick,1943,1988,-45,45,154000,153500,31102,-104802,-118302,OK
339.75,TraderOne,Tick,1953,1988,-35,35,153800,153500,31410,-108110,-118610,OK
